Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Jonathan Cannon","CHW",1,1,0,5,0,21.1,8.859375528059932,2.109375125728555,0.843750050291422,0.3114754098360656,0.5785124,0.38095238,0.064516129,94.69287936970339,5.484375326894243,3.308378960097619,3.228886323794723,4.250476326497049,0.3074130415916443,"Jonathan Cannon",31730,686563
"Jaden Hill","COL",1,1,0,28,0,29.1,9.511365285589962,3.681818820228372,0.613636470038062,0.30864197530864196,0.71428571,0.43902439,0.068965517,96.64799592391304,3.375000585209341,3.322529720429871,3.4419545532258184,4.079810577317131,0.2943955063819885,"Jaden Hill",30250,677955
"Tyler Ferguson","ATH",4,2,2,56,0,58,8.379311998165788,5.275863109956237,0.6206897776419102,0.26,0.64986737,0.373333333,0.057971014,94.88789780183727,4.655173332314327,3.7318593882410718,4.135136515518754,5.072723126736866,0.2941199243068695,"Tyler Ferguson",19481,621053
"Max Kranick","NYM",3,2,0,24,0,37,6.08108233499936,1.2162164669998718,1.2162164669998718,0.25663716814159293,0.75,0.367521367,0.096153846,95.8213523582176,3.648649400999616,4.534288001007942,3.945947296206702,4.355959390732652,0.2936196029186249,"Max Kranick",22175,668820
"Jorge López","WSN",6,0,1,26,0,24.2,6.20270430144859,2.554054712361184,0.3648649589087406,0.3076923076923077,0.50595238,0.46835443,0.041666666,94.81395487882654,6.567569260357331,5.352074310411875,3.500001277115528,4.473045185555347,0.29164937138557434,"Jorge Lopez",14527,605347
"Pierce Johnson","ATL",3,3,1,65,0,59,9.000002327612492,2.8983058343158876,1.2203392986593211,0.2913907284768212,0.83881579,0.331210191,0.111111111,95.23425071022727,3.0508482466483025,3.6349588177461203,3.914797536794687,4.033530290640872,0.2887769937515259,"Pierce Johnson",13435,572955
"Edgardo Henriquez","LAD",2,1,1,22,0,19,8.526318357262367,2.3684217659062132,0.9473687063624853,0.2830188679245283,0.88541667,0.490566037,0.1,100.77674278846153,2.3684217659062132,3.341522531553908,3.3982942921963666,3.652756805456208,0.28731846809387207,"Edgardo Henriquez",26944,683618
"Wikelman González","CHW",1,0,0,16,0,20.1,11.065575500484451,5.311476240232537,0.44262302001937803,0.24489795918367346,0.6779661,0.306122448,0.045454545,95.05832955917874,2.6557381201162684,4.342860505096212,3.0859559826490788,4.114723270969227,0.2826746106147766,"Wikelman Gonzalez",26641,682790
"Scott Barlow","CIN",6,2,1,74,0,67.1,9.891090976807806,5.613862446296323,0.9356437410493872,0.24550898203592814,0.75406032,0.436046511,0.107692307,92.33614963717228,3.7425749641975488,4.1401139295552385,4.427215770132132,4.564043352332594,0.27873721718788147,"Scott Barlow",14993,605130
"Mason Montgomery","TBR",1,3,1,57,0,46,12.326090023063168,5.282610009884214,1.1739133355298255,0.38392857142857145,0.65597668,0.429824561,0.15,98.63621759666081,5.673914455060824,4.566015311151596,3.9177452085600044,3.5627358287561277,0.27401211857795715,"Mason Montgomery",29770,682254
"Jonathan Bowlan","KCR",1,2,0,33,0,42.1,9.14173338182505,3.401575211841879,1.0629922537005871,0.27102803738317754,0.72093023,0.49090909,0.135135135,95.81566629955947,3.6141736625819965,3.6455844299408664,3.7729316704271394,3.5850030174714727,0.2724556624889374,"Jonathan Bowlan",24607,680742
"Juan Morillo","ARI",0,3,1,42,0,34.1,9.436895650410682,5.242719805783712,0.5242719805783712,0.3870967741935484,0.71174377,0.494623655,0.071428571,99.03354339067944,4.19417584462697,3.7304632213823865,3.630282077641916,4.130341454299851,0.2677901089191437,"Juan Morillo",21924,666661
"Will Klein","LAD",1,1,0,14,0,15.1,12.326089511972823,5.869566434272773,0,0.3783783783783784,0.76923077,0.486486486,0,97.77940848214286,2.347826573709109,4.378334700176144,2.743831889255269,3.5482177854789794,0.2596542537212372,"Will Klein",27787,694361
"Tyler Gilbert","CHW",4,2,1,41,0,44.1,8.323309941777095,4.4661663102218565,0.8120302382221557,0.26229508196721313,0.68014706,0.314516129,0.0625,90.61760602678571,4.263158750666317,4.135531734016731,4.082504929465969,5.135241595267875,0.2586706578731537,"Tyler Gilbert",17964,656457
"Ryan Brasier","CHC",0,1,0,27,0,25,6.840001043701331,1.800000274658245,0.720000109863298,0.32894736842105265,0.65068493,0.397435897,0.08,93.93530991498162,4.680000714111437,4.954923144124167,3.255136336517337,3.7568757278712326,0.2537532150745392,"Ryan Brasier",5615,518489
"Angel Zerpa","KCR",5,2,0,67,0,62.2,8.186172538238191,3.159575365635793,1.0053194345204797,0.3277777777777778,0.74812968,0.622950819,0.162790697,96.39362281976744,4.308511862230627,4.155722205621701,3.917051433944938,3.5228192560418847,0.2506580054759979,"Angel Zerpa",22717,672582
"Ryan Helsley","- - -",3,4,21,58,0,56,10.125000689710937,4.017857416551959,1.285714373296627,0.3419354838709677,0.72559367,0.440993788,0.145454545,99.33793890449438,4.500000306538194,3.9780556756111203,4.135136386326386,3.7922017614247423,0.24907279014587402,"Ryan Helsley",18138,664854
"Colin Rea","CHC",1,0,1,5,0,16,4.5000002682209175,0.5625000335276147,0,0.26,0.93333333,0.36,0,93.5862237338362,0.5625000335276147,5.545144961487486,2.510136280953882,4.340951826397509,0.24902282655239105,"Colin Rea",12317,607067
"Huascar Brazobán","NYM",5,2,2,49,0,59,7.932204928421718,3.661017659271562,0.9152544148178905,0.2795031055900621,0.7082153,0.503030303,0.115384615,96.62548388231981,3.8135600617412106,4.065467053654707,4.118187356344522,4.1549745561803215,0.24570603668689728,"Huascar Brazoban",6107,623211
"Yariel Rodríguez","TOR",3,2,2,65,0,72,8.125001721912325,4.000000847710683,0.875000185436712,0.22527472527472528,0.81364829,0.397849462,0.093333333,95.73763586956522,2.8750006092920537,4.001573605203221,4.176803205631444,4.5188928421517796,0.2445162534713745,"Yariel Rodriguez",33838,684320
"Danny Young","NYM",0,0,0,10,0,8.1,14.040003749085473,3.2400008651735708,0,0.45,0.61538462,0.631578947,0,,4.320001153564761,2.9386407951551616,1.455135869598269,1.6401446367762846,0.24197372794151306,"Danny Young",18439,664849
"JT Brubaker","- - -",0,0,0,16,0,24.2,6.5675679907649265,4.013513772134122,0,0.2714285714285714,0.67741935,0.405797101,0,,3.6486488837582924,4.140263003780345,3.135136318206787,4.6977100487543915,0.2380865216255188,"JT Brubaker",17578,664141
"Michael McGreevy","STL",1,0,0,1,0,5.2,7.94117736156434,1.588235472312868,0,0.07692307692307693,1,0.384615384,0,94.13492838541667,0,3.1702716260812185,2.429253886067735,3.789612257632193,0.233705535531044,"Michael McGreevy",29869,700241
"Nic Enright","CLE",2,1,1,27,0,31,8.709679027005908,3.483871610802363,0.8709679027005908,0.2625,0.88757396,0.341463414,0.081081081,93.15076133144476,2.032258439634712,3.790494090098021,3.8125557980850244,4.394631861893539,0.22990557551383972,"Nic Enright",25553,663671
"Evan Sisk","- - -",1,1,0,19,0,17.2,12.735852264942883,5.094340905977154,0.5094340905977154,0.35714285714285715,0.78947368,0.5,0.066666666,90.65439890391791,3.5660386341840073,2.840875585478689,3.078532530362597,3.6517075646732886,0.2290683463215828,"Evan Sisk",24995,681895
"Kade Strowd","BAL",0,1,0,25,0,26.1,8.202533229882587,4.443038832853068,0.3417722179117744,0.22727272727272727,0.83916084,0.567164179,0.055555555,95.60286898226352,1.7088610895588723,2.8033450599198724,3.4009591543603896,3.96113550305049,0.22858493030071259,"Kade Strowd",26191,669704
"Collin Snider","SEA",2,1,0,24,0,26.1,8.202532635765152,2.050633158941288,1.025316579470644,0.34523809523809523,0.55865922,0.4,0.09375,92.63089939805327,5.4683550905101015,5.606081350183815,3.704756640134923,4.0972500320764995,0.2270427793264389,"Collin Snider",23307,676092
"Evan Phillips","LAD",0,0,1,7,0,5.2,9.529414437634648,3.176471479211549,0,0.2857142857142857,1,0.642857142,0,95.7119561557112,0,2.218088261439574,2.0763124918029376,2.620455932005606,0.22369952499866486,"Evan Phillips",17734,623465
"Jalen Beeks","ARI",5,2,1,59,0,55.1,7.319278790411614,3.253012795738495,0.8132531989346238,0.23684210526315788,0.67857143,0.477419354,0.089285714,94.40655570652174,3.740964715099269,3.718210357445815,3.876100343902778,4.261716124598907,0.22351568937301636,"Jalen Beeks",17192,656222
"Ryan Thompson","ARI",3,2,1,48,0,41.1,7.838712088896256,2.8306460321014257,0.8709680098773618,0.31666666666666665,0.70038911,0.491935483,0.102564102,91.13293696384804,3.919356044448128,3.5901501991144045,3.7399752139549545,3.936616402118078,0.2229783535003662,"Ryan Thompson",16647,657044
"Luinder Avila","KCR",1,1,0,13,0,14,10.285714986373016,3.8571431198898805,0,0.20588235294117646,0.84615385,0.5,0,95.96288287450396,1.285714373296627,2.078501208611638,2.1351362500871884,3.34650293708642,0.22240565717220306,"Luinder Avila",24452,679883
"Grant Wolfram","BAL",3,1,0,21,0,26.2,10.46250174611836,5.062500844895981,0.6750001126527975,0.39285714285714285,0.64315353,0.5,0.068965517,95.28595525568181,5.40000090122238,3.5760794487624805,3.585136393308652,4.286778015246794,0.22158485651016235,"Grant Wolfram",21623,664991
"Jacob Webb","TEX",5,4,1,55,0,66,7.9090918233573015,2.5909093904101503,1.3636365212685002,0.21910112359550563,0.82142857,0.318918918,0.105263157,93.50731860632185,3.0000003467907006,3.229065462643103,4.301803119736504,4.551276404718496,0.22132225334644318,"Jacob Webb",19274,657097
"Ron Marinaccio","SDP",0,0,0,7,0,10.2,10.125000603497064,3.375000201165688,0,0.23076923076923078,0.9,0.44,0,94.10107421875,0.843750050291422,1.823119955584253,2.010136251151558,3.6000550142999708,0.21433381736278534,"Ron Marinaccio",23488,676760
"Rico Garcia","- - -",0,2,0,28,0,33.1,9.99000152435326,2.7000004119873675,1.3500002059936838,0.2823529411764706,0.84375,0.483146067,0.15625,95.3398677280971,3.2400004943848413,3.2293045656102013,3.765136414337173,3.295206084834254,0.21401093329768628,"Rico Garcia",20023,670329
"Cole Winn","TEX",0,1,0,33,0,41.2,7.560001153564629,3.67200056030282,0.6480000988769682,0.1941747572815534,0.90452261,0.471153846,0.078947368,96.29862490968208,1.5120002307129259,4.193895339217435,3.9031364353943054,4.373202762213356,0.210333451628685,"Cole Winn",22113,668390
"Jared Shuster","CHW",0,0,0,10,0,13.2,7.243903786990242,2.6341468316328154,0,0.40384615384615385,0.57692308,0.372549019,0,92.90110377261513,6.585367079082038,4.143550638509302,2.622941100944851,4.54071475182225,0.20729276537895203,"Jared Shuster",27472,694363
"Brandyn Garcia","- - -",0,2,0,14,0,14.1,8.790699624061501,5.023256928035144,0,0.4186046511627907,0.55555556,0.5,0,,5.651164044039536,4.170507994746721,3.0653688608729657,4.033437947656195,0.19997365400195122,"Brandyn Garcia",33568,805299
"Kevin Ginkel","ARI",1,4,3,29,0,25.2,10.168832176390033,4.558442010105877,0.7012987707855196,0.36,0.53398058,0.459459459,0.064516129,94.972671937751,7.363637093247956,4.567813726652018,3.641629874885218,4.490743676886731,0.19317509233951569,"Kevin Ginkel",19876,656464
"Chris Sale","ATL",1,0,0,1,0,5.2,14.294119250815813,3.176470944625736,0,0.36363636363636365,0.83333333,0.272727272,0,94.57868709120639,1.588235472312868,2.959227232045104,1.01748902178963,2.1057757190411963,0.19094859063625336,"Chris Sale",10603,519242
"Jeffrey Springs","ATH",0,1,0,2,0,12.2,10.657895271797948,1.4210527029063929,1.4210527029063929,0.25,0.43478261,0.333333333,0.142857142,90.90215118838029,4.263158108719178,3.831647294667713,3.2930310629741646,2.9444271302494665,0.19083066284656525,"Jeffrey Springs",17677,605488
"Mason Fluharty","TOR",5,2,1,55,0,52.2,9.569623487803998,4.1012672090588564,1.0253168022647141,0.23622047244094488,0.63432836,0.41221374,0.107142857,,4.443039476480428,3.3004741540931204,3.9705796385706282,4.12888478629145,0.1898726522922516,"Mason Fluharty",31553,689254
"Anthony Banda","LAD",5,1,0,70,0,64.2,8.350517762710112,4.592784769490562,0.9742270723161798,0.22699386503067484,0.82369942,0.396449704,0.09090909,95.98595797631049,3.061856512993708,3.5018961118992187,4.310394373699322,4.738960376820109,0.1896955966949463,"Anthony Banda",14706,607455
"Albert Suárez","BAL",2,0,0,4,0,8.2,5.192308073213143,1.0384616146426284,0,0.28,0.66666667,0.48,0,93.41408058449075,2.076923229285257,2.3471008619010663,2.6735978228100636,4.630420942831746,0.18960198760032654,"Albert Suarez",6175,544150
"Joe Boyle","TBR",0,0,0,4,0,14,7.071428571428571,2.5714285714285716,0.6428571428571429,0.1388888888888889,0.69767442,0.405405405,0.055555555,98.238078125,1.9285714285714286,1.98906124242659,3.3494220324925017,4.403086865799768,0.18848654627799988,"Joe Boyle",29608,671212
"Sam Bachman","LAA",2,3,0,23,0,20.1,7.967214360348804,4.42623020019378,0.44262302001937803,0.328125,0.56962025,0.546875,0.0625,96.08522338867188,6.196722280271293,4.1991911923119645,3.626939673783874,4.200767421039378,0.18752771615982056,"Sam Bachman",29754,696147
"Kyle Hart","SDP",1,1,0,14,0,17.1,10.384617289142845,3.6346160511999956,0.5192308644571423,0.20512820512820512,0.54216867,0.41025641,0.052631578,92.78318609193315,4.67307778011428,2.1373612229529884,3.1351363182067873,4.075119970277393,0.18586929142475128,"Kyle Hart",19646,606996
"Connor Phillips","CIN",5,0,0,21,0,25,11.520001757812768,4.320000659179788,1.080000164794947,0.16326530612244897,0.76923077,0.307692307,0.115384615,98.05274476396276,2.880000439453192,3.939571497767791,3.8151364219665687,3.8585453159765626,0.18578363955020905,"Connor Phillips",27649,683175
"Mitchell Parker","WSN",1,0,1,3,0,6.1,2.842105833777545,1.4210529168887724,0,0.15,0.75,0.4,0,93.51217586436171,1.4210529168887724,3.8837099887377553,2.9772415496635904,4.924702127771038,0.1831110268831253,"Mitchell Parker",27636,680730
"Clayton Beeter","- - -",0,3,1,26,0,25.1,11.723686564332372,6.394738125999476,1.0657896876665793,0.2,0.70895522,0.384615384,0.136363636,96.39885380353586,4.263158750666317,3.7719244852902793,4.200926005873367,4.000331160026067,0.18070796132087708,"Clayton Beeter",27494,690925
"Jesus Tinoco","MIA",2,1,4,20,0,19.1,4.655173179227431,3.7241385433819447,0.4655173179227431,0.26229508196721313,0.55084746,0.433333333,0.045454545,95.14571439302884,5.120690497150174,3.561658254117187,4.014446807616413,5.096426205806056,0.17791536450386047,"Jesus Tinoco",16300,622786
"Sammy Peralta","LAA",0,1,0,5,0,10.2,6.750000402331376,5.062500301748532,0,0.3684210526315789,0.4,0.378378378,0,88.99554912860577,7.593750452622798,3.504568394617204,3.322636329382659,5.346169300662456,0.17322854697704315,"Sammy Peralta",25589,671111
"Kyle Nicolas","PIT",1,2,0,31,0,38,8.052633195703043,4.263158750666317,0.7105264584443862,0.2818181818181818,0.6626506,0.428571428,0.0625,97.61528158043807,4.736843056295908,4.137949499203113,3.9509259556799714,4.872070538256639,0.17073674499988556,"Kyle Nicolas",27775,693312
"Jayden Murray","HOU",0,0,0,8,0,8.2,7.269232102399991,3.1153851867428535,0,0.3333333333333333,0.83333333,0.259259259,0,96.15224757339016,2.076923457828569,3.9403061097541423,2.5582131354766293,4.870822531798476,0.17029450833797455,"Jayden Murray",26482,681151
"Yohan Ramírez","PIT",3,3,0,24,0,33.1,12.150001853943154,4.320000659179788,1.080000164794947,0.3372093023255814,0.5907173,0.366666666,0.121212121,96.2406005859375,5.400000823974735,4.507553878936676,3.7951364189148107,3.761458335422538,0.1702820509672165,"Yohan Ramirez",19444,670990
"Taylor Rogers","- - -",3,2,0,57,0,50.2,9.414475219979762,4.085526982255368,1.2434212554690252,0.2962962962962963,0.75949367,0.428571428,0.132075471,,3.3750005505587826,4.1361737211477285,4.378557573675812,4.195245379642974,0.16685626283288002,"Taylor Rogers",13449,573124
"David Morgan","SDP",1,2,0,39,0,44,9.613638030596304,4.500000780279121,0.8181819600507494,0.2549019607843137,0.84710744,0.471698113,0.108108108,97.84942262201196,2.6590913701649352,3.664669305043959,3.8169546182490786,3.9315990619323893,0.15949076414108276,"David Morgan",31616,688158
"PJ Poulin","WSN",2,1,1,28,0,24.2,9.851353890535997,4.743244465813628,0.7297299178174812,0.3181818181818182,0.79545455,0.426470588,0.08,90.74103860294117,3.648649589087406,3.9223391617350063,3.8243256850344083,4.3328453919105465,0.15912529826164246,"PJ Poulin",23394,676571
"Dylan Dodd","ATL",1,0,0,28,0,35,7.714287395866917,1.2857145659778193,1.2857145659778193,0.24210526315789474,0.74074074,0.52,0.147058823,93.73086144179894,3.6000007847378943,3.421657712361519,3.7922793185954506,3.432826003184114,0.15408547222614288,"Dylan Dodd",29928,689266
"Steven Cruz","KCR",3,1,0,47,0,45.2,7.489052763122283,3.5474460456895027,0.9854016793581951,0.2440944881889764,0.72916667,0.396946564,0.096153846,98.39540405273438,3.7445263815611414,3.418601046968471,4.142435812661831,4.474635398398146,0.15176014602184296,"Steven Cruz",23165,674444
"Roki Sasaki","LAD",0,0,0,2,0,2,18,0,0,0.3333333333333333,1,0.666666666,0,99.1757479580966,0,0.9377342150884111,-0.8648636817932127,-0.09399402439594251,0.1509321928024292,"Roki Sasaki",35323,808963
"Josh Winckowski","BOS",0,1,0,6,0,11.2,6.942857521212852,3.857143067340473,0,0.2972972972972973,0.58823529,0.54054054,0,95.28773373463115,3.857143067340473,6.372055363300844,3.1351363182067873,4.456627231474791,0.15031059086322784,"Josh Winckowski",22387,670174
"Carlos Hernández","- - -",1,0,0,41,0,43.1,8.100001129003829,4.569231406104724,0.8307693465644953,0.3382352941176471,0.61403509,0.321167883,0.06557377,97.73506958007812,6.230770099233714,5.527998716336444,4.196674927705865,5.1669696368517,0.14658989012241364,"Carlos Hernandez",22713,672578
"Dauri Moreta","PIT",1,1,0,18,0,16.2,10.260002739716308,3.780001009369166,1.0800002883911903,0.35,0.74257426,0.268292682,0.105263157,94.3277779571281,3.2400008651735708,4.543620458373953,3.6751364624023823,3.8727193340284773,0.14527277648448944,"Dauri Moreta",21101,664294
"Emerson Hancock","SEA",1,0,0,6,0,8.2,4.153846458570514,1.0384616146426284,0,0.3225806451612903,0.63636364,0.451612903,0,97.26803023726852,2.076923229285257,4.956023981775514,2.5582131989608827,3.8034642753383165,0.14373879134655,"Emerson Hancock",27470,676106
"Hunter Barco","PIT",1,0,0,2,0,3,9,0,0,0.3333333333333333,1,0.444444444,0,93.6421535326087,0,4.440339608310485,1.1351363182067877,2.676875633001328,0.14044378697872162,"Hunter Barco",33174,682995
"Jordan Wicks","CHC",0,1,1,8,0,14.1,8.162790878712652,0.627906990670204,1.255813981340408,0.43137254901960786,0.58558559,0.461538461,0.125,94.27380087209302,6.2790699067020395,3.976667846139192,3.3444386484301885,3.2514964861395232,0.1402435451745987,"Jordan Wicks",30094,696136
"José Ureña","- - -",0,0,1,13,0,32.2,6.061224784716041,2.755102174870928,1.102040869948371,0.27184466019417475,0.71428571,0.419047619,0.097560975,96.52576852352061,4.132653262306391,4.844271779096982,4.298401680930068,4.641605123340783,0.1383038682397455,"Jose Urena",11589,570632
"Darren McCaughan","MIN",0,0,0,3,0,5.1,10.125002413988689,1.6875004023314482,0,0.3125,0.83333333,0.1875,0,89.92453835227273,1.6875004023314482,2.6589804600541633,1.4476359158753391,4.627474010771559,0.13749980926513672,"Darren McCaughan",20038,670766
"Jack Perkins","ATH",0,1,3,8,0,19.2,8.694915535326022,3.2033899340674816,0.9152542668764233,0.1875,0.80246914,0.5,0.105263157,96.26144748263889,2.74576280062927,2.7427531860955807,3.7453058294577364,3.91274890170623,0.13731533288955688,"Jack Perkins",31468,678022
"Josh Walker","TOR",0,0,0,3,0,5,14.400002746582555,3.6000006866456387,0,0.5714285714285714,0.63636364,0.357142857,0,93.17354439400337,7.200001373291277,4.052774610850725,1.7351360511779277,3.276875660035962,0.137173593044281,"Josh Walker",23617,677020
"Landon Knack","LAD",1,0,1,3,0,10.2,10.968750653788486,2.531250150874266,1.687500100582844,0.24,0.73170732,0.407407407,0.181818181,93.1429004854369,4.21875025145711,2.9311756642538875,3.9788863684982094,3.1313049863602918,0.13317827880382538,"Landon Knack",27487,689017
"Davis Martin","CHW",0,0,0,1,0,6,7.5,3,0,0.23076923076923078,1,0.615384615,0,93.25096371299342,0,4.754054848424527,2.468469651540121,3.2393393089373914,0.13198231160640717,"Davis Martin",21448,663436
"DL Hall","MIL",1,0,0,17,0,29.2,5.460674976492996,3.640449984328664,0.6067416640547774,0.2159090909090909,0.62913907,0.411111111,0.055555555,94.00965870209853,4.247191648383441,3.687071777593312,4.011540944063688,5.006011273001011,0.1294703334569931,"DL Hall",22207,669084
"Lyon Richardson","CIN",0,3,0,34,0,37.2,7.168142076890123,5.017699453823086,0.47787613845934157,0.29914529914529914,0.61188811,0.537815126,0.066666666,95.6311641179078,4.539823315363745,5.062315197446299,4.064339920766618,4.602008437878069,0.1279209405183792,"Lyon Richardson",24581,680689
"Sean Guenther","DET",0,0,0,8,0,10,7.200001373291277,4.5000008583070485,0,0.25925925925925924,0.5,0.36,0,91.15259806315105,4.5000008583070485,5.100221531204917,3.0351362991332973,4.422701947105528,0.12764079868793488,"Sean Guenther",20045,674944
"Kevin Herget","- - -",0,0,0,7,0,13,4.1538467632949185,3.4615389694124326,0,0.26666666666666666,0.70588235,0.311111111,0,92.12067286173503,2.7692311755299457,4.394791520252335,3.3659055828342828,5.9750032675988045,0.12419453635811806,"Kevin Herget",15369,643361
"Yimi García","TOR",1,2,3,22,0,21,10.714287660560183,5.142858077068888,0.8571430128448146,0.22,0.68965517,0.411764705,0.117647058,96.1436713836478,3.857143557801666,4.745667081398961,3.849422162244133,3.8594016093667878,0.121170774102211,"Yimi Garcia",12095,554340
"Ian Gibaut","CIN",0,1,0,25,0,25.1,5.328948438332897,2.842105833777545,1.0657896876665793,0.27710843373493976,0.70469799,0.360465116,0.075,94.12875,4.61842197988851,4.047205461934374,4.437768158688162,5.3326198880263025,0.12054870277643204,"Ian Gibaut",17871,664139
"Hurston Waldrep","ATL",1,0,0,1,0,5.2,6.352941889251472,3.176470944625736,0,0.1875,0.8,0.375,0,,1.588235472312868,2.7872782611289333,2.782195102137261,4.6866968223275025,0.11794314533472061,"Hurston Waldrep",33527,694462
"Brent Headrick","NYY",0,0,0,17,0,23,11.739133355298256,2.7391311162362597,1.565217780706434,0.26,0.87628866,0.25,0.16,93.84719718215813,3.130435561412868,3.109822558800673,3.830788665187425,3.245722557452137,0.11529889702796936,"Brent Headrick",27702,687396
"Martín Pérez","CHW",0,1,0,1,0,3.1,10.80000102996836,5.40000051498418,0,0.3333333333333333,0.8,0.444444444,0,91.29340362548828,2.70000025749209,5.074012875085084,2.5351362609863233,3.4601799380820872,0.11337074637413025,"Martin Perez",6902,527048
"Zak Kent","CLE",1,0,0,12,0,17.2,8.150944569561734,4.075472284780867,0.5094340355976084,0.32,0.6504065,0.372549019,0.047619047,,4.584906320378476,3.3874106262474313,3.587966572071328,4.684751198483756,0.11124619096517563,"Zak Kent",25703,687849
"Clay Holmes","NYM",0,0,0,2,0,4.2,5.7857150739554095,0,0,0.26666666666666666,0.75,0.733333333,0,,0,1.5442812302957978,1.8494218573278074,3.1709128786191343,0.10896388441324234,"Clay Holmes",13649,605280
"Robert Stephenson","LAA",2,0,0,12,0,10,9.000000858306967,2.70000025749209,0.9000000858306967,0.2222222222222222,0.72916667,0.296296296,0.083333333,96.52473250679348,2.70000025749209,3.327898892355662,3.635136365890508,4.185223596104363,0.10729432851076126,"Robert Stephenson",13594,596112
"Dustin May","- - -",1,0,0,2,0,7.2,5.869565704143831,5.869565704143831,0,0.3333333333333333,0.92307692,0.333333333,0,95.1909745379192,1.1739131408287662,5.040279688128123,3.78731028533388,5.194985428621385,0.1056692493148148,"Dustin May",19716,669160
"Elvis Alvarado","ATH",1,1,0,37,0,42.1,10.629922537005871,4.677165916282584,1.2755907044407047,0.27184466019417475,0.8266129,0.3853211,0.136363636,98.69042713772846,3.1889767611017614,3.8247971869217294,4.316238822318551,4.0761568214486195,0.10508689284324646,"Elvis Alvarado",21662,665660
"Chase Burns","CIN",0,0,0,5,0,9,10.000001059638242,3.0000003178914727,1.0000001059638242,0.30434782608695654,0.9375,0.333333333,0.083333333,99.46418185763889,2.0000002119276483,4.603404375428127,3.357358563976526,3.96856660402407,0.1036323830485344,"Chase Burns",35333,695505
"Kai-Wei Teng","SFG",1,0,0,1,0,5,7.2,1.8,0,0.23076923076923078,1,0.461538461,0,92.85865367542614,0,1.225076990077178,2.1351363182067873,3.985223495960236,0.10322954505681992,"Kai-Wei Teng",24282,678906
"Jesse Scholtens","TBR",0,1,0,2,0,8.1,12.960000494384785,3.240000123596196,1.080000041198732,0.36363636363636365,0.47169811,0.391304347,0.125,95.05145160222457,5.40000020599366,3.1702513759829642,2.8951363090515136,2.815206048205175,0.10311102122068405,"Jesse Scholtens",19205,669947
"Bradgley Rodriguez","SDP",1,0,0,7,0,7.2,10.565219581690991,3.521739860563664,0,0.25,0.9,0.5625,0,98.36282113882211,1.1739132868545545,2.288436428850488,3.1351363182067873,4.341715162542353,0.10285652428865433,"Bradgley Rodriguez",29107,699134
"Brady Basso","ATH",1,0,0,10,0,10.1,6.967742792897722,6.0967749437855066,0,0.28125,0.8125,0.59375,0,92.9106291118421,1.7419356982244305,3.291389390524048,3.619007345491352,4.812612123178766,0.10160327702760696,"Brady Basso",25582,669620
"Easton McGee","MIL",0,0,0,9,0,14.2,7.977273073078202,3.0681819511839237,0.6136363902367847,0.32558139534883723,0.59139785,0.5,0.066666666,92.85397135416666,5.522727512131063,4.278091017025306,3.2714999604816284,3.961915198722921,0.09739084541797638,"Easton McGee",22176,668834
"Trevor Richards","- - -",0,0,0,5,0,5.2,7.94117736156434,3.176470944625736,0,0.5,0.61538462,0.333333333,0,91.31834501378677,7.94117736156434,3.463895679167373,2.429253886067735,4.87789895488376,0.09683394245803356,"Trevor Richards",19309,670950
"Randy Vásquez","SDP",0,1,0,2,0,4.2,9.64285845659235,1.9285716913184698,0,0.46153846153846156,0.42857143,0.666666666,0,94.83160400390625,7.714286765273879,3.3320575845003666,1.6351361138479774,2.295881624493641,0.09532997012138367,"Randy Vasquez",24719,681190
"Nick Martinez","CIN",1,4,0,14,0,20.2,3.9193553210049688,2.6129035473366455,0.8709678491122153,0.171875,0.67901235,0.365079365,0.076923076,93.08106465242346,2.6129035473366455,3.0161758806071948,4.393200989146655,5.074744081948836,0.09501257538795471,"Nick Martinez",12730,607259
"Bailey Falter","KCR",0,1,0,2,0,4,9,4.5,0,0.5625,0.45454545,0.25,0,92.44045840992646,13.5,4.91086715552873,2.6351363182067873,4.947745290398598,0.09387420862913132,"Bailey Falter",20070,663559
"Bryan Hoeing","SDP",1,0,0,7,0,8,5.625002011657481,3.3750012069944884,0,0.32142857142857145,0.75,0.607142857,0,92.81463623046875,3.3750012069944884,2.4489554566069867,3.0101362735032877,4.744593622937431,0.08862105756998062,"Bryan Hoeing",26304,663773
"Jose Espada","BAL",0,0,0,1,0,3,12,0,0,0.2,1,0.4,0,93.83982631138393,0,0.05058534437600371,0.4684696515401212,2.0102089663346616,0.0865260437130928,"Jose Espada",21131,664744
"Colin Selby","BAL",0,2,0,11,0,14,9.000000613076388,1.285714373296627,1.285714373296627,0.3333333333333333,0.85526316,0.477272727,0.142857142,95.73058319091797,3.214285933241567,3.5090493802559624,3.4208506233838154,3.105447059550336,0.08596513420343399,"Colin Selby",24986,681882
"Brandon Eisert","CHW",3,8,2,69,0,66.2,9.855002631569612,3.3750009012224695,1.4850003965378866,0.3388888888888889,0.7852194,0.386243386,0.146666666,89.76668272453082,4.320001153564761,4.1339511229164145,4.440136666679475,4.029593286196424,0.08379987627267838,"Brandon Eisert",27668,685126
